Material_ID,Formula,Band_Gap,Energy_per_Atom,Formation_Energy_per_Atom
mp-4180,Ca2SiO4,4.6781,-7.616953350714285,-3.4414730921428562
mp-4769,SiP2O7,5.8048,-7.870058086999999,-2.780858875428571
mp-505734,Cs2SiO3,3.6834,-6.286325574444445,-2.605466210162837
mp-5152,La2SiO5,4.4804,-8.78311836,-3.778476201874999
mp-542831,Gd2SiO5,3.0808,-11.02262218343751,-3.73295124156251
mp-554137,MgSiO3,3.788599999999999,-7.50243952175,-3.12250530975
mp-554546,Eu2SiO4,0.28889999999999905,-9.892466269285718,-3.350554000714289
mp-554420,Y2SiO5,4.7357,-9.1540709803125,-3.7561577234375
mp-555558,Co2SiO4,0.0,-7.761817903214286,-2.121247118928572
mp-556942,Ca2SiO4,4.6088000000000005,-7.636678402321428,-3.461198143749999
mp-560132,Nd2SiO5,4.7758,-8.673144885625,-3.710467645625
mp-560560,CdSiO3,2.8901,-6.781450762500001,-2.5356085155
mp-561547,SrSiO3,4.8212,-7.7975248545,-3.4051990275
mp-5733,CaSiO3,5.1355,-7.902994123666668,-3.448033938666667
mp-641917,ZnSiO3,3.3367,-6.941780636,-2.635991705
mp-642216,MgSiO3,5.1709,-7.485255032,-3.10532082
mp-649676,CaSiO3,3.0437,-7.552646998833334,-3.097686813833334
mp-674334,Ca2SiO4,4.374099999999999,-7.530976736071429,-3.355496477499999
mp-705744,Fe5SiO8,1.292999999999999,-8.155192236607144,-1.915255656607144
mp-752405,Dy2SiO5,4.9139,-8.7170209575,-3.791786693541667
mp-758006,Ca2SiO4,4.4063,-7.594000893214285,-3.418520634642856
mp-7651,ThSiO4,4.6509,-9.229158035,-3.790654651666666
mp-768813,Rb4SiO4,2.7076000000000002,-5.4854418725,-2.247742056944444
mp-771255,Cs4SiO4,2.8227,-5.408581192499999,-2.203128711235632
mp-776076,BaSiO3,4.9408,-7.80272853875,-3.365093341749999
mp-3387,CaSiO3,3.6891,-7.661693698,-3.206733513
mp-7765,Ba3SiO5,3.242199999999999,-7.22956924611111,-3.238230593333332
mp-979932,Sr3SiO5,3.6244,-7.240210563333333,-3.324387527222222
mp-10523,CeSiO4,1.447799999999999,-8.75594508,-3.563593093333333
mp-1101756,TiSiO4,2.5681000000000003,-8.749709781666667,-3.230934103888889
mp-1101436,NdSiO4,0.0,-8.210366394166666,-3.212814813749999
mp-1207403,ZrSiO2,0.0,-7.776329795624999,-1.809094628124999
mp-4609,HfSiO4,5.0221,-9.517928708333343,-3.6555368616666772
mp-4169,USiO4,0.0,-9.539214055,-3.4544520449999983
mp-4820,ZrSiO4,4.1495,-9.186236886666665,-3.55875977333333
mp-5836,ThSiO4,4.8900000000000015,-9.264835007499999,-3.826331624166665
mp-725556,Pu2SiO10,0.7104,-8.966040243076925,-2.475210009038462
mp-756013,PrSiO4,0.0,-8.19919601,-3.197090425277776
mp-1181135,Mn7SiO12,0.023699999999999003,-8.425991923875,-1.979244067150861
mp-3224,Mn7SiO12,0.3909,-8.683616215250002,-2.236868358525862
mp-566512,Mn7SiO12,0.1758,-8.347314656750001,-1.900566800025862
mp-1225408,Fe4SiO9,0.0279,-7.707257608333334,-1.7188967572619052
mp-1225354,Fe4SiO9,0.0,-7.706959689285715,-1.718598838214287
mp-686175,Si(Bi3O5)5,0.0,-6.297254348475609,-1.724696841036586
mp-1020623,ZnSiO3,3.5938,-6.850865412,-2.545076481
mp-1204686,CuSiO4,0.0,-6.546354481111111,-1.6602930277777772
mp-3347,Be2SiO4,5.8262,-7.847478754047619,-3.176623356904762
mp-3789,Zn2SiO4,2.7537000000000003,-6.409501905714287,-2.44712343857143
mp-556982,CuSiO3,0.0,-7.146320467666667,-2.272638924666667
mp-5924,MgSiO3,5.7928,-7.493899267000001,-3.113965055
mp-1180703,MgSiO3,2.2265,-7.208485609999999,-2.828551397999999
mp-1180468,MgSiO3,0.4428,-5.944687071500001,-1.5647528595
mp-1209079,Sc2SiO5,4.471299999999999,-9.0568421165625,-3.7030844584375
mp-1214017,CaSiO5,0.11180000000000001,-6.697963545,-2.102145982857143
mp-1289249,MnSiO3,0.0,-8.669610447,-2.7833671795862083
mp-16969,Lu2SiO5,4.6846,-8.764458667187501,-3.863396421979168
mp-17552,CaSiO3,4.7336,-7.882680439333334,-3.427720254333334
mp-18269,FeSiO3,1.452199999999999,-8.322428204000001,-2.574583753
mp-3520,Y2SiO5,4.7661,-9.17908460343751,-3.781171346562509
mp-4321,MgSiO3,4.5304,-7.591702607499999,-3.211768395499999
mp-3978,SrSiO3,4.6251,-7.8335523,-3.441226473
mp-555786,Si(PbO2)2,2.662099999999999,-6.936712375178571,-2.273504348035712
mp-555983,Er2SiO5,4.7585999999999995,-8.749239923125007,-3.836669838750007
mp-561086,CaSiO3,4.707999999999999,-7.882777688666667,-3.427817503666667
mp-561362,FeSiO3,2.9807,-8.256560125,-2.5087156740000003
mp-562182,ZnSiO3,3.4371,-6.95038914,-2.644600209
mp-603930,MgSiO3,4.544399999999999,-7.601560761,-3.221626549
mp-603907,MgSiO3,5.0422,-7.419682396499999,-3.039748184499999
mp-675299,Ca2SiO4,3.7409,-7.5469056371428564,-3.371425378571427
mp-752717,La2SiO5,4.5774,-8.761514355,-3.756872196874999
mp-754608,VSiO3,0.0,-8.679419126500001,-2.8087977035
mp-768317,Dy2SiO5,4.6662,-8.7398477921875,-3.814613528229166
mp-771045,La2SiO5,4.2166999999999994,-8.733400114375,-3.728757956250001
mp-776084,BaSiO3,4.6708,-7.841648403,-3.404013206000001
mp-9515,Al2SiO5,5.748799999999999,-7.98201574625,-3.274981406875
mp-867966,Eu2SiO5,0.0,-9.615651375625001,-3.272983015000003
mp-675586,Fe2SiO4,0.9435000000000001,-8.154820775238095,-2.132362993809523
mp-27917,Ca3SiO5,3.6973000000000003,-7.397270039259259,-3.377056406481481
mp-530852,Mg2SiO4,2.3676999999999992,-7.150021033571429,-3.081720736428572
mp-558273,Ca3SiO5,3.2782,-7.409072876296296,-3.388859243518518
mp-554141,Ca3SiO5,3.2699,-7.397632566296297,-3.377418933518519
mp-1019562,Ca2SiO4,4.1738,-7.512019388571429,-3.336539129999999
mp-554396,Mg2SiO4,4.1411,-7.058194734285714,-2.989894437142857
mp-554663,Mg2SiO4,4.587400000000001,-7.219138297142857,-3.150838
mp-12958,BaSiO3,3.0454,-7.546947386666668,-3.1093121896666682
mp-1019742,HeSiO2,6.5469,-6.260899323125,-2.428324435625
mp-18442,Mn4SiO7,0.0,-8.715153574583333,-2.322728055143677
mp-753860,SiBi3O7,0.0,-6.688816041818182,-1.985984405909091
mp-554758,SiP2O7,5.7504,-7.865904324499999,-2.7767051129285703
mp-28549,Li8SiO6,4.4509,-5.7940036536666675,-2.435039187444444
mp-1019563,Ca2SiO4,3.2582,-7.419511092142857,-3.244030833571428
mp-37657,Ca3SiO5,2.9146,-7.430101415,-3.409887782222223
mp-556100,Si(Sn3O4)2,1.8998,-6.552622308999999,-1.948193162333332
mp-28195,SiAg2O3,0.6373000000000001,-6.076559395,-1.750713328055555
mp-675215,Mg2SiO4,3.4311,-7.086146629285714,-3.017846332142856
mp-7339,BaSiO3,4.5344999999999995,-7.819616552499999,-3.3819813555
mp-18407,BaSiO3,2.1249000000000002,-7.433081184000001,-2.995445987000001
mp-23492,Si(Bi3O5)4,2.347799999999999,-6.370720256363639,-1.792994503333337
mp-1020110,Mg2SiO4,4.023599999999999,-7.148446121071428,-3.080145823928571
mp-11737,Li4SiO4,4.7841000000000005,-6.325200069999998,-2.6748830125925913
mp-1180212,MnSiO3,0.33290000000000003,-8.3125268194,-2.426283551986207
mp-1180172,MnSiO3,1.1731,-8.3885989212,-2.502355653786208
mp-1181218,MnSiO3,1.9295,-8.567243818200001,-2.681000550786208
mp-1182753,Be2SiO4,2.7645,-7.16305174452381,-2.492196347380953
mp-1183015,Al2SiO5,1.3101,-7.2342959828125,-2.527261643437501
mp-1191804,BaSiO4,0.0,-7.061666694583333,-2.53897719625
mp-1192918,Na2SiO8,0.0,-5.449300241818181,-1.113623184796238
mp-1205089,Ca2SiO6,0.0,-6.689515088888889,-2.342372442222222
mp-18313,SrSiO3,4.3766,-7.8165328636666676,-3.424207036666666
mp-23079,SiCl2O,5.5626,-5.816092971874999,-2.2985048831249992
mp-23563,SiCl2O,5.5652,-5.804138121666667,-2.286550032916667
mp-2767577,FeSiO3,0.252799999999999,-10.5515721445,-2.3327292755
mp-4428,CaSiO3,4.733700000000001,-7.880057129333334,-3.425096944333334
mp-4429,CaSiO3,4.8413,-7.903008399833334,-3.4480482148333342
mp-5065,Al2SiO5,5.403799999999999,-8.0839042028125,-3.3768698634375
mp-560199,MnSiO3,2.959799999999999,-8.6752206598,-2.788977392386208
mp-5945,MnSiO3,2.6058,-8.675314685857142,-2.789071418443349
mp-640357,Al2SiO5,4.0672,-7.8271176753125005,-3.120083335937501
mp-641754,Ca3SiO5,3.985099999999999,-7.438793998765432,-3.418580365987654
mp-647680,MnSiO3,0.0422,-8.3748873332,-2.488644065786208
mp-650392,FeSiO3,2.7187,-8.317575560777778,-2.569731109777778
mp-7500,Na4SiO4,3.2221,-5.779801360555556,-2.381574120057471
mp-755776,Rb4SiO4,2.7206,-5.483264986944444,-2.245565171388888
mp-1181886,CaSiO3,3.556599999999999,-7.6592618475,-3.204301662499999
mp-4356,CaSiO3,3.529899999999999,-7.659303525,-3.20434334
mp-18293,SiP2O7,5.455999999999999,-7.839244465999999,-2.75004525442857
mp-771650,V2SiO7,2.4983,-8.353774262750001,-2.530888542250001
mp-1016821,BaSiO3,0.9473,-7.280380138,-2.842744940999999
mp-1016879,CdSiO3,0.6505999999999991,-6.4069444959999995,-2.161102249
mp-1016874,SiHgO3,0.0,-5.83582336,-1.720048743500001
mp-1016876,ZnSiO3,0.0,-6.420110908000001,-2.114321977000001
mp-1017439,SrSiO3,2.383099999999999,-7.50927637,-3.116950543
mp-1016928,MgSiO3,2.9292,-7.143716374,-2.763782162
mp-1024036,Mg3SiO4,0.8046999999999981,-6.17661897375,-2.413047461875
mp-1183043,ZrSiO3,0.0,-7.983369882,-2.219989547
mp-1183132,AlSiO3,0.0,-6.957105078,-2.154149702999999
mp-1183150,AcSiO3,0.0,-7.746321593999999,-2.8682463835
mp-1183445,BeSiO3,0.269099999999999,-6.761510964,-1.9597881819999992
mp-1184206,GaSiO3,0.0,-6.705735318,-2.046275904500001
mp-1184751,InSiO3,0.0,-6.668208518,-2.062533560333333
mp-1184484,GdSiO3,0.0,-9.751558952,-2.882494295
mp-1184813,HoSiO3,0.0,-7.757031606,-2.783655503999998
mp-1185414,LiSiO3,0.0,-6.829866491999999,-2.394241709666666
mp-1186167,NaSiO3,0.0,-6.67670851,-2.354524145275862
mp-1186401,PaSiO3,0.0,-8.354445896,-2.391746251
mp-1186349,NpSiO3,0.0,-9.168627902,-2.5252317567500002
mp-1186993,ScSiO3,0.0,-8.084743016000001,-2.7644089860000003
mp-1186999,SiAgO3,0.0,-6.277115192,-1.654687447333333
mp-1186997,SiMoO3,0.0,-7.897829032,-1.6748588009999992
mp-1187364,TbSiO3,0.0,-7.797072692,-2.815659758333333
mp-1187425,ThSiO3,0.0,-8.034501764,-2.497889904999998
mp-1187516,YbSiO3,4.068899999999999,-15.201493694000002,-2.559452796000002
mp-1187529,TlSiO3,0.0,-6.38847278,-1.860338147666668
mp-1187767,USiO3,0.0,-8.765367044,-2.453244832999998
mp-1187862,YSiO3,0.0,-8.15080226,-2.795143751
mp-5893,CaSiO3,3.4579,-7.658790582,-3.203830397
mp-754940,Ba3SiO,0.0,-4.4913292259999995,-1.265288455
mp-866030,EuSiO3,0.0,-9.182717856,-3.071255264
mp-972827,SiBiO3,0.0,-6.652173252,-1.820326181
mp-972839,SiBO3,0.0,-6.38929876,-0.9995801968333331
mp-972822,SiBO3,0.0,-6.378583398,-0.9888648348333331
mp-974061,KSiO3,0.0,-6.420598784000001,-2.14048463045
mp-973655,LuSiO3,0.0,-7.67381671,-2.715639010333333
mp-978489,SiPbO3,1.184799999999999,-6.968344168,-2.171974545
mp-978506,SmSiO3,0.0,-7.834020336,-2.8364629000000012
mp-978493,SiSnO3,0.7593999999999991,-6.9816874040000005,-2.125932824
mp-978490,SiPdO3,0.0,-6.653262065999999,-1.563445494999999
mp-18816,Fe2SiO4,2.7099,-8.285172424285713,-2.262714642857143
mp-18766,Si(NiO2)2,3.576999999999999,-7.341223095714286,-2.087303751428571
mp-19071,Co2SiO4,0.0,-7.7060895585714295,-2.065518774285714
mp-558096,Zn2SiO4,2.3636,-6.264967226428571,-2.302588759285714
mp-560842,Cd2SiO4,1.0232,-5.957550035714285,-2.080809688571428
mp-5639,Mg2SiO4,4.7454,-7.209719978571428,-3.141419681428571
mp-754234,V2SiO4,0.6219,-8.750645612142858,-2.552792156428572
mp-1172356,SiBiO4,0.0,-6.950082819305555,-2.098883425972222
mp-1143876,VSiO4,0.8833000000000001,-8.177342174444444,-2.460497487777778
mp-1142857,SiMoO4,1.610599999999999,-8.375192617083334,-2.364723923749999
mp-1142770,SiSnO4,1.233399999999999,-7.19850092875,-2.32737861125
mp-1143147,FeSiO4,0.008999999999999,-7.527000072916666,-1.9124695295833312
mp-1172361,CoSiO4,0.0,-7.042440088888889,-1.650676960555556
mp-1143241,CrSiO4,0.734,-8.002227478333332,-2.190525891666666
mp-1142725,SiSbO4,0.0,-7.002821162083333,-2.111793947083333
mp-1364577,TiSiO4,1.041499999999999,-8.481993002222222,-2.963217324444445
mp-1249282,SiWO4,1.9867,-8.744986450138889,-2.382437736805554
mp-1364379,SiNiO4,0.0,-6.688309463333334,-1.522093008333333
mp-1249486,MnSiO4,0.0,-7.774594885972222,-2.044731995627395
mp-1247816,Al8SiO14,0.0,-6.812922584130434,-2.262427856304347
mp-1228858,Al8SiO14,3.1761,-7.880697698260869,-3.330202970434781
mp-1020118,MgSiO3,4.800600000000001,-7.592485359875001,-3.212551147875
mp-1020125,MgSiO3,4.831,-7.59980997875,-3.219875766749999
mp-1102363,FeSiO4,0.0,-7.682706405,-2.068175861666667
mp-1199778,MgSiO3,4.6372,-7.599094954250001,-3.21916074225
mp-1224635,GdSiO4,0.0,-9.688604336666666,-3.139723621666666
mp-25268,CoSiO4,0.9398000000000001,-7.348491617916667,-1.9567284895833341
mp-557803,MgSiO3,4.9148,-7.598332510000001,-3.218398298000001
mp-560821,Ca2SiO4,4.619999999999999,-7.614666259523809,-3.43918600095238
mp-657336,MgSiO3,2.5861,-7.321491688499999,-2.941557476499999
mp-642209,MgSiO3,1.4453,-7.161808967000001,-2.781874755
mp-642210,MgSiO3,4.308,-7.464681957000001,-3.084747745
mp-1020112,Mg2SiO4,4.457700000000001,-7.068898082857143,-3.000597785714286
mp-28144,SiBi2O5,2.7077,-7.023950105000001,-2.280801145625002
mp-4533,Na2SiO3,3.8657,-6.518286350833332,-2.692845917126435
mp-5012,Li2SiO3,5.0766,-6.897402715833334,-2.882894919444446
mp-1180535,Na2SiO9,0.0,-5.44266078375,-1.055960064396552
mp-1223129,Li4SiO4,5.0523,-6.323397700396824,-2.673080642989417
mp-1225529,Fe4SiO9,0.0,-7.710243622857143,-1.721882771785715
mp-1191741,CaSiO4,0.0,-7.065041939999999,-2.527914951666666
mp-1189355,Zn2SiO5,2.2801,-5.800153211875,-1.7145769275
mp-1105595,Zn2SiO5,2.2104,-5.799155355,-1.713579070625
mp-1197095,Si(PbO2)2,2.4423,-6.9354504275,-2.272242400357142
mp-1227559,Ca2SiO4,4.165,-7.554083522857142,-3.378603264285713
mp-530986,MgSiO3,4.6987,-7.50777940525,-3.127845193249999
mp-16053,CuSiO3,0.112,-7.123297562,-2.249616019
mp-7982,Mg2SiO4,4.395399999999999,-7.107920617142857,-3.039620319999999
mp-1205049,SiAg5O4,0.7138000000000001,-5.06767958525,-1.124494541083332
mp-4753,Al2SiO5,4.8382000000000005,-8.0818643540625,-3.3748300146875
mp-1247890,Al2SiO5,4.1102,-8.02945672421875,-3.322422384843751
mp-5026,MgSiO3,4.742100000000001,-7.602638963249999,-3.222704751249998
mp-644879,MgSiO3,4.5951,-7.560144982500001,-3.1802107705
mp-776023,CdSiO3,2.7666999999999993,-6.75465183,-2.508809583
mp-1020610,Zn2SiO4,2.6559,-6.197785877142857,-2.235407409999999
mp-1020636,Zn2SiO4,2.811499999999999,-6.357947884642856,-2.395569417499999
mp-1182405,Ca2SiO5,0.0,-7.10508821125,-2.833047859375
mp-21939,FeSiO3,2.7758000000000003,-8.325332232125,-2.577487781124999
mp-556940,MgSiO3,3.937699999999999,-7.5017461325,-3.1218119205
mp-5834,MgSiO3,4.7002,-7.60310551825,-3.22317130625
mp-642228,MgSiO3,3.1742,-7.405008980124999,-3.025074768124999
mp-619034,ZnSiO3,3.4593,-6.945300627875,-2.639511696874999
mp-657338,MgSiO3,4.3843,-7.477800413375,-3.097866201375
mp-699575,CoSiO3,2.614699999999999,-7.93103831725,-2.45051476425
mp-734274,Ca2SiO5,3.7791,-7.07256703125,-2.8005266793750003
mp-769171,SiGeO3,3.0391,-7.455841849875,-2.477396069875
mp-1020594,Zn2SiO4,2.677,-6.394198906309526,-2.431820439166669
mp-1020609,Zn2SiO4,2.8539,-6.326151368928571,-2.363772901785713
mp-11649,Ca3SiO,0.5122,-4.875991883499999,-1.597976148499999
mp-1183521,Ca3SiO,0.06999999999999901,-4.876448076999999,-1.598432341999998
mp-1191756,FeSiO4,0.605699999999999,-7.697791150416666,-2.083260607083333
mp-1196880,Al2SiO6,0.0,-7.544248979444445,-2.810445010555556
mp-1210674,Mg3SiO6,0.0961,-6.702150467,-2.7017010565
mp-1256030,MgSiO3,1.0261,-7.169120509,-2.789186296999999
mp-17612,Ba2SiO4,4.6319,-7.512707128928571,-3.361976853214285
mp-17825,Sr2SiO4,4.3789,-7.50186900928571,-3.415866404999995
mp-18928,Mn2SiO4,1.988499999999999,-8.814470905714286,-2.594300529408867
mp-19072,Si(NiO2)2,0.0,-7.368029956428572,-2.114110612142857
mp-20313,Fe2SiO4,3.6769,-8.323815073571428,-2.301357292142856
mp-21856,Co2SiO4,0.0,-7.7697916153571445,-2.129220831071429
mp-2719342,Ca2SiO4,4.371700000000001,-7.609176251785714,-3.433695993214285
mp-2895,Mg2SiO4,4.6395,-7.281425999999999,-3.213125702857142
mp-30949,Sr3SiO,0.4234,-4.5339772284999995,-1.443864567499999
mp-3547,MgSiO3,5.415499999999999,-7.393931073999999,-3.013996862
mp-4481,Ca2SiO4,4.199400000000001,-7.652111670357143,-3.476631411785713
mp-4934,Al2SiO5,4.992799999999999,-8.0792334790625,-3.372199139687501
mp-504653,Eu2SiO4,0.05689999999999901,-9.87906208357143,-3.337149815000003
mp-560885,CaSiO3,3.7183,-7.6617654905,-3.206805305499999
mp-755363,Ba3SiO,0.421699999999999,-4.5428334790000005,-1.316792708000001
mp-768411,Dy2SiO5,4.3507,-8.65839634,-3.733162076041665
mp-769310,SiBi2O5,2.763299999999999,-6.9441865965625,-2.201037637187501
mp-772047,V2SiO4,1.8974000000000002,-8.836956966785715,-2.639103511071429
mp-772413,Al8SiO14,4.2639,-7.902899044782609,-3.352404316956522
mp-867713,Eu2SiO5,0.0,-9.544444306875,-3.201775946250002
mp-1095481,TiSiO4,1.653699999999999,-8.747515279166667,-3.228739601388889
mp-1211198,Li3SiO4,0.0,-6.393788114375,-2.525796783125
mp-4391,MgSiO3,4.642499999999999,-7.349852831,-2.969918619
mp-9516,Al2SiO5,5.462099999999999,-7.973084003125,-3.26604966375
mp-1198795,KSiO3,0.21320000000000003,-6.740625377000001,-2.46051122345
mp-1178876,USiO7,0.06529999999999901,-7.807221606666666,-2.101393264999998
mp-1020117,MgSiO3,4.7652,-7.59981809975,-3.21988388775
mp-1020115,MgSiO3,4.7633,-7.598188193,-3.218253981
mp-1173151,SrSiO3,0.0514,-6.9305118545,-2.5381860275
mp-1192867,U2SiO10,0.0,-8.577944898076924,-2.617348890384616
mp-1214149,Cd2SiO2,0.008499999999999001,-4.4160530685,-0.9678009844999991
mp-18800,Cr2SiO4,1.9961000000000002,-8.867631577142857,-2.507166292857142
mp-4530,Cd2SiO4,1.462999999999999,-6.092007931428567,-2.215267584285709
mp-779704,Si(HgO2)2,1.2322,-5.425356810714285,-1.734427364285715
mp-1001082,Si(CO)2,0.0,-7.213562204,-0.45784799900000006
mp-1178612,ZnSiO3,3.571799999999999,-6.9622586685000005,-2.6564697375
mp-1205057,Na2SiO12,0.0,-5.068123005333334,-0.569170228850575
mp-1020717,Zn2SiO4,2.3581,-6.2874435725,-2.325065105357142
mp-1103684,Fe2SiO4,0.9995,-7.925364577142857,-1.9029067957142862
mp-1205330,Ca3SiO,0.056599999999999005,-4.876703399,-1.598687663999999
mp-18941,Co2SiO4,1.308399999999999,-7.723670093571428,-2.083099309285714
mp-5096,CaSiO3,3.6753,-7.661885076999999,-3.206924891999999
mp-673808,Mg2SiO4,4.017200000000001,-7.127607268571428,-3.059306971428571
mp-3216524,Yb3SiO,0.0,-26.412125718,-1.5459414540000012
mp-5392,Mg2SiO4,3.6982,-6.938579056428571,-2.8702787592857133
mp-5391,Mg2SiO4,4.497299999999999,-7.231243268571428,-3.162942971428571
mp-769922,V2SiO4,0.0,-8.748724490714286,-2.550871035000001
mp-1173298,SiH2O,3.0776,-4.83077578,-0.5398728018750001
mp-1183642,Ca3SiO5,3.8608000000000002,-7.395328825185185,-3.375115192407407
mp-1225100,Fe7SiO10,0.7865000000000001,-8.129000856666666,-1.784829937222221
mp-675098,SiH2O,0.0,-4.938125755,-0.6472227768750001
mp-758206,Fe35SiO48,0.5619000000000001,-7.452729319166668,-1.031560407023811
mp-1209067,Si(AgO)2,0.0,-4.994894728499999,-0.793471649166665
mp-556164,Si(AgO)4,0.6733,-5.347205506666665,-1.2817707551851831
mp-1095453,TiSiO4,2.0936,-8.689303888333333,-3.170528210555556
mp-11736,ZrSiO4,4.000099999999999,-9.106630679166665,-3.479153565833332
mp-532143,MnSiO3,2.6502,-8.600073681125,-2.713830413711206
mp-772412,MgSiO3,4.953200000000001,-7.522253549625001,-3.142319337625
mp-1046697,CrSiO5,0.756999999999999,-7.763179238571429,-2.074869163571429
mp-660318,Cd2SiO4,1.552899999999999,-6.058226642857143,-2.181486295714285
mp-676278,Ca2SiO4,4.053000000000001,-7.477553732142857,-3.302073473571428
mp-1019573,CaAl2SiO6,4.619100000000001,-7.889089964,-3.428106404
mp-1019568,CaAl2SiO6,4.484,-7.872533276,-3.411549716
mp-1019572,CaAl2SiO6,4.549800000000001,-7.87233703025,-3.41135347025
mp-1046592,TiZnSiO5,3.0316,-7.8529826637500015,-2.937937828541668
mp-1048600,ZnFeSiO5,0.0,-7.078867399375,-2.092006415000001
mp-1178074,Li15Fe15SiO32,1.905799999999999,-6.990976421746032,-1.920433067142857
mp-1220943,NaAlSiO4,4.3509,-7.462371863928571,-3.133163484125615
mp-1222213,Mg2Al2SiO9,0.0,-6.879974192857143,-2.543612852500001
mp-1222230,Mg2Al2SiO9,0.0,-6.883291771785714,-2.546930431428571
mp-1222533,Li4SiGe3O10,0.000299999999999,-6.644789283333334,-2.39980577712963
mp-1223541,KAlSiO4,4.5177,-7.482695741428571,-3.183537512464286
mp-1227806,Ca3Al4SiO12,0.0,-7.4211181525,-3.1311205
mp-1239225,Li7SiPO8,4.1742,-6.398022285294117,-2.645849363998599
mp-1256211,MgTiSiO5,2.892599999999999,-8.2275144525,-3.266128816666667
mp-1257226,CsMg6SiO8,0.0,-6.1232598775,-2.642022144353448
mp-1264059,MgVSiO5,1.307699999999999,-8.01063287,-2.900695477500001
mp-1296460,Li2SiNiO4,3.7673,-6.7859374609375,-2.434044403020833
mp-1397660,ZnCrSiO5,0.0,-7.509295218125001,-2.37455595125
mp-1443493,MgSiNiO5,0.0708,-6.804523450625,-2.107557231875
mp-1648601,Li2SiNiO4,3.3765,-6.744890561249999,-2.392997503333332
mp-2224814,MgNb3SiO10,0.0,-8.680538194,-2.891250646333333
mp-2232134,MgNb3SiO10,0.0,-8.709235149333333,-2.9199476016666663
mp-2232153,MgNb3SiO10,0.0,-8.683002853333333,-2.893715305666666
mp-2241183,MgNb3SiO10,0.0,-8.763823271333333,-2.974535723666666
mp-721255,Li10Si(PO6)2,5.1063,-6.421947701200001,-2.633106668904762
mp-752534,LiCoSiO4,1.3333,-7.198908149285715,-2.304693629761906
mp-752799,Li2FeSiO4,3.0614,-7.22010053125,-2.5319719070833333
mp-753561,Li2VSiO4,1.6155,-7.373151188958332,-2.608286957291666
mp-756759,Li7Fe7SiO16,1.532499999999999,-7.037842242580645,-1.965413124946235
mp-756994,Li7Fe7SiO16,2.0109,-7.0948662796774205,-2.022437162043009
mp-757339,Li16Fe4SiO16,2.1994,-6.097622769729729,-2.070175612522523
mp-761711,Li4V3SiO10,1.4734,-7.552429394444445,-2.563966185740742
mp-861689,Li15Cr15SiO32,1.639,-7.733366480793651,-2.381150207142856
mp-867892,Li15Mn15SiO32,0.21960000000000002,-7.416430872857143,-2.181127022523263
mp-1078468,MgSi(HO2)2,5.3348,-6.553856615,-2.3491109971875
mp-752904,Li3Fe3SiO8,1.571899999999999,-7.223741324666666,-2.147352104666666
mp-753399,Li3SiNi3O8,0.3814,-6.368141936666666,-1.8297296226666662
